source,target,time_chf_variablelabel,gissi_hf_variablelabel,time_chf_categorical,gissi_hf_categorical,time_chf_visits,gissi_hf_visits,,somop_id,tomop_id,scode,slabel,tcode,tlabel,category,mapping type,source_visit,target_visit,source_type,source_unit,source_data_type,target_type,target_unit,target_data_type,Expert 1,Expert 2
rales,sibipol,Rales on pulmonary auscultation at baseline,Pulmonary rales at baseline,0=absent | 1= few basal | 2=less than lower third of thorax | 3= more than thord of thorax, 2 = no | 3 = yes,month 0/ baseline,Visit1/baseline,,4167669,4167669,snomed:48409008,respiratory crackles,snomed:48409008,respiratory crackles,condition_occurrence,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
rales,rantomed,Rales on pulmonary auscultation at baseline,Mid-apical pulmonary rales at baseline,0=absent | 1= few basal | 2=less than lower third of thorax | 3= more than thord of thorax, 2 = no | 3 = yes,month 0/ baseline,Visit1/baseline,,4167669,4167669,snomed:48409008,respiratory crackles,snomed:48409008,respiratory crackles,condition_occurrence,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
rales,rantobas,Rales on pulmonary auscultation at baseline,Basal Pulmonary Rales at baseline,0=absent | 1= few basal | 2=less than lower third of thorax | 3= more than thord of thorax, 2 = no | 3 = yes,month 0/ baseline,Visit1/baseline,,4167669,4167669,snomed:48409008,respiratory crackles,snomed:48409008,respiratory crackles,condition_occurrence,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,1,1
rales_01,rantomed,Rales at baseline,Mid-apical pulmonary rales at baseline,1=yes | 0=no, 2 = no | 3 = yes,month 0/ baseline,Visit1/baseline,,4167669,4167669,snomed:48409008,respiratory crackles,snomed:48409008,respiratory crackles,condition_occurrence,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
rales_01,rantobas,Rales at baseline,Basal Pulmonary Rales at baseline,1=yes | 0=no, 2 = no | 3 = yes,month 0/ baseline,Visit1/baseline,,4167669,4167669,snomed:48409008,respiratory crackles,snomed:48409008,respiratory crackles,condition_occurrence,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
rales_01,sibipol,Rales at baseline,Pulmonary rales at baseline,1=yes | 0=no, 2 = no | 3 = yes,month 0/ baseline,Visit1/baseline,,4167669,4167669,snomed:48409008,respiratory crackles,snomed:48409008,respiratory crackles,condition_occurrence,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_bl,capto,ACE-inhibitor or ATII-antagonist use at Baseline,Captopril at baseline,1=yes | 0=no,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,captopril,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_bl,lisino,ACE-inhibitor or ATII-antagonist use at Baseline,Lisinopril at baseline,1=yes | 0=no,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,lisonorpil,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_bl,enala,ACE-inhibitor or ATII-antagonist use at Baseline,Enalapril at baseline,1=yes | 0=no,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,enalapril,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_bl,altace,ACE-inhibitor or ATII-antagonist use at Baseline,other ACE-inhibitor at baseline,1=yes | 0=no,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,"""ace inhibitors, plain""",drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_bl,sartani,ACE-inhibitor or ATII-antagonist use at Baseline,Sartans at baseline,1=yes | 0=no,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_bl,ramip,ACE-inhibitor or ATII-antagonist use at Baseline,Ramipril at baseline,1=yes | 0=no,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_bl,trand,ACE-inhibitor or ATII-antagonist use at Baseline,Trandolapril at baseline,1=yes | 0=no,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,trandolapril,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v1,f3_enala,ACE-inhibitor or ATII-antagonist use at visit1,Enalapril at 1 month follow-up,1=yes | 0=no,2=No | 3=Yes,month 1,Visit3/1month,,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,enalapril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v1,f3_capto,ACE-inhibitor or ATII-antagonist use at visit1,Captopril at 1 month follow-up,1=yes | 0=no,2=No | 3=Yes,month 1,Visit3/1month,,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,captopril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v1,f3_ramip,ACE-inhibitor or ATII-antagonist use at visit1,Ramipril at 1 month follow-up,1=yes | 0=no,2=No | 3=Yes,month 1,Visit3/1month,,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v1,f3_altace,ACE-inhibitor or ATII-antagonist use at visit1,other ACE-inhibitor at 1 month follow-up,1=yes | 0=no,2=No | 3=Yes,month 1,Visit3/1month,,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,"""ace inhibitors, plain""",drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v1,f3_sartani,ACE-inhibitor or ATII-antagonist use at visit1,Sartans at 1 month follow-up,1=yes | 0=no,2=No | 3=Yes,month 1,Visit3/1month,,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v1,f3_lisino,ACE-inhibitor or ATII-antagonist use at visit1,Lisinopril at 1 month follow-up,1=yes | 0=no,2=No | 3=Yes,month 1,Visit3/1month,,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v1,f3_trand,ACE-inhibitor or ATII-antagonist use at visit1,Trandolapril at 1 month follow-up,1=yes | 0=no,2=No | 3=Yes,month 1,Visit3/1month,,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,trandolapril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v12,f6_sartani,ACE-inhibitor or ATII-antagonist use at visit12,Sartans at 1 year follow up,1=yes | 0=no,2=No | 3=Yes,month 12,Visit6/12months,,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v12,f6_enala,ACE-inhibitor or ATII-antagonist use at visit12,Enalapril at 1 year follow up,1=yes | 0=no,2=No | 3=Yes,month 12,Visit6/12months,,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,enalapril,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v12,f6_ramip,ACE-inhibitor or ATII-antagonist use at visit12,Ramipril at 1 year follow up,1=yes | 0=no,2=No | 3=Yes,month 12,Visit6/12months,,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v12,f6_altace,ACE-inhibitor or ATII-antagonist use at visit12,other ACE-inhibitor at 1 year follow up,1=yes | 0=no,2=No | 3=Yes,month 12,Visit6/12months,,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,"""ace inhibitors, plain""",drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v12,f6_capto,ACE-inhibitor or ATII-antagonist use at visit12,Captopril at 1 year follow up,1=yes | 0=no,2=No | 3=Yes,month 12,Visit6/12months,,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,captopril,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v12,f6_lisino,ACE-inhibitor or ATII-antagonist use at visit12,Lisinopril at 1 year follow up,1=yes | 0=no,2=No | 3=Yes,month 12,Visit6/12months,,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v12,f6_trand,ACE-inhibitor or ATII-antagonist use at visit12,Trandolapril at 1 year follow up,1=yes | 0=no,2=No | 3=Yes,month 12,Visit6/12months,,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,trandolapril,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v18,f7_enala,ACE-inhibitor or ATII-antagonist use at visit18,Enalapril at 18 month follow up,1=yes | 0=no,2=No | 3=Yes,month 18,Visit7/18months,,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,enalapril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v18,f7_lisino,ACE-inhibitor or ATII-antagonist use at visit18,Lisinopril at 18 month follow up,1=yes | 0=no,2=No | 3=Yes,month 18,Visit7/18months,,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v18,f7_ramip,ACE-inhibitor or ATII-antagonist use at visit18,Ramipril at 18 month follow up,1=yes | 0=no,2=No | 3=Yes,month 18,Visit7/18months,,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v18,f7_sartani,ACE-inhibitor or ATII-antagonist use at visit18,Sartans at 18 month follow up,1=yes | 0=no,2=No | 3=Yes,month 18,Visit7/18months,,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v18,f7_capto,ACE-inhibitor or ATII-antagonist use at visit18,Captopril at 18 month follow up,1=yes | 0=no,2=No | 3=Yes,month 18,Visit7/18months,,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,captopril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v18,f7_trand,ACE-inhibitor or ATII-antagonist use at visit18,Trandolapril at 18 month follow up,1=yes | 0=no,2=No | 3=Yes,month 18,Visit7/18months,,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,trandolapril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v18,f7_altace,ACE-inhibitor or ATII-antagonist use at visit18,other ACE-inhibitor at 18 month follow up,1=yes | 0=no,2=No | 3=Yes,month 18,Visit7/18months,,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,"""ace inhibitors, plain""",drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v3,f4_altace,ACE-inhibitor or ATII-antagonist use at visit3,other ACE-inhibitor at 3 month follow up,1=yes | 0=no,2=No | 3=Yes,month 3,Visit4/3months,,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,"""ace inhibitors, plain""",drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v3,f4_ramip,ACE-inhibitor or ATII-antagonist use at visit3,Ramipril at 3 month follow up,1=yes | 0=no,2=No | 3=Yes,month 3,Visit4/3months,,21601782,1334456,atc:c09,agents acting on the renin-angiotensin system,rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v3,f4_lisino,ACE-inhibitor or ATII-antagonist use at visit3,Lisinopril at 3 month follow up,1=yes | 0=no,2=No | 3=Yes,month 3,Visit4/3months,,21601782,1308216,atc:c09,agents acting on the renin-angiotensin system,rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v3,f4_trand,ACE-inhibitor or ATII-antagonist use at visit3,Trandolapril at 3 month follow up,1=yes | 0=no,2=No | 3=Yes,month 3,Visit4/3months,,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,trandolapril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v3,f4_enala,ACE-inhibitor or ATII-antagonist use at visit3,Enalapril at 3 month follow up,1=yes | 0=no,2=No | 3=Yes,month 3,Visit4/3months,,21601782,1341927,atc:c09,agents acting on the renin-angiotensin system,rxnorm:3827,enalapril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v3,f4_capto,ACE-inhibitor or ATII-antagonist use at visit3,Captopril at 3 month follow up,1=yes | 0=no,2=No | 3=Yes,month 3,Visit4/3months,,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,captopril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v3,f4_sartani,ACE-inhibitor or ATII-antagonist use at visit3,Sartans at 3 month follow up,1=yes | 0=no,2=No | 3=Yes,month 3,Visit4/3months,,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,1,1
ras_at_v6,f5_sartani,ACE-inhibitor or ATII-antagonist use at visit6,Sartans at 6 month follow up,1=yes | 0=no,2=No | 3=Yes,month 6,Visit5/6months,,21601782,21601823,atc:c09,agents acting on the renin-angiotensin system,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,1,1
